transaction_id,account_id,merchant_id,transaction_date,amount,transaction_type
TXN87000814,ACC532918,MERCH44,2025-02-17 00:00:39.526003,41.71,purchase
TXN97198344,ACC416307,MERCH2,2025-09-13 00:00:39.526003,25.06,withdrawal
TXN10222857,ACC336286,MERCH22,2025-06-13 00:00:39.526003,87.01,withdrawal
TXN11516231,ACC887813,MERCH10,2026-01-17 00:00:39.526003,10.82,deposit
TXN67195102,ACC738917,MERCH7,2025-05-09 00:00:39.526003,1.4,withdrawal
TXN48668278,ACC377450,MERCH37,2025-12-27 00:00:39.526003,12.5,deposit
TXN11630576,ACC404625,MERCH22,2025-06-06 00:00:39.526003,21.19,deposit
TXN10183720,ACC183112,MERCH16,2025-07-19 00:00:39.526003,65.14,purchase
TXN35246039,ACC960572,MERCH22,2025-06-08 00:00:39.526003,8.24,deposit
TXN74696670,ACC816277,MERCH2,2025-03-30 00:00:39.526003,46.59,purchase
TXN31246506,ACC571839,MERCH36,2025-10-24 00:00:39.526003,83.61,purchase
TXN55834149,ACC355624,MERCH16,2025-07-24 00:00:39.526003,53.12,purchase
TXN45977450,ACC515135,MERCH49,2026-01-04 00:00:39.526003,80.29,purchase
TXN59043051,ACC272461,MERCH26,2026-01-03 00:00:39.526003,84.35,withdrawal
TXN54478794,ACC326342,MERCH42,2025-11-05 00:00:39.526003,32.17,purchase
TXN74095527,ACC577095,MERCH16,2025-04-26 00:00:39.526003,24.56,purchase
TXN86078557,ACC294503,MERCH12,2025-08-13 00:00:39.526003,62.63,deposit
TXN60504636,ACC160601,MERCH16,2025-12-22 00:00:39.526003,3.71,purchase
TXN14975508,ACC634421,MERCH12,2025-06-14 00:00:39.526003,25.35,withdrawal
TXN48900642,ACC686508,MERCH24,2025-10-02 00:00:39.526003,38.13,withdrawal
TXN75030525,ACC911668,MERCH37,2025-01-30 00:00:39.526003,47.88,purchase
TXN80626779,ACC818577,MERCH12,2025-09-23 00:00:39.526003,49.84,withdrawal
TXN93842344,ACC929600,MERCH4,2025-07-03 00:00:39.526003,44.8,deposit
TXN20948301,ACC305613,MERCH22,2025-09-02 00:00:39.526003,80.87,purchase
TXN20957052,ACC987930,MERCH48,2026-01-19 00:00:39.526003,68.58,purchase
TXN66230035,ACC903254,MERCH8,2025-12-19 00:00:39.526003,59.76,withdrawal
TXN43260726,ACC730483,MERCH13,2025-11-11 00:00:39.526003,81.53,withdrawal
TXN44696400,ACC453295,MERCH27,2025-03-14 00:00:39.526003,72.29,purchase
TXN32039088,ACC358039,MERCH50,2025-07-01 00:00:39.526003,107.94,withdrawal
TXN46367554,ACC493528,MERCH35,2025-05-10 00:00:39.526003,27.84,withdrawal
TXN86845440,ACC457454,MERCH11,2025-08-23 00:00:39.526003,100.09,purchase
TXN21008608,ACC466075,MERCH4,2025-10-12 00:00:39.526003,11.67,purchase
TXN92520217,ACC377861,MERCH10,2025-05-30 00:00:39.526003,60.41,purchase
TXN48052890,ACC884218,MERCH35,2025-03-23 00:00:39.526003,9.47,purchase
TXN62470714,ACC277318,MERCH47,2025-03-10 00:00:39.526003,56.62,purchase
TXN55042354,ACC901807,MERCH33,2025-05-06 00:00:39.526003,80.62,deposit
TXN90491903,ACC249105,MERCH3,2025-05-16 00:00:39.526003,39.76,withdrawal
TXN56148417,ACC705321,MERCH30,2025-12-26 00:00:39.526003,15.85,withdrawal
TXN29691860,ACC548782,MERCH17,2025-04-21 00:00:39.526003,59.84,deposit
TXN76595500,ACC759664,MERCH30,2025-09-26 00:00:39.526003,16.28,deposit
TXN83786759,ACC483779,MERCH29,2025-06-26 00:00:39.526003,15.76,withdrawal
TXN48736957,ACC706356,MERCH42,2025-12-06 00:00:39.526003,47.91,withdrawal
TXN68060867,ACC331889,MERCH14,2025-04-26 00:00:39.526003,59.8,deposit
TXN27170376,ACC410898,MERCH33,2025-08-14 00:00:39.526003,29.07,deposit
TXN95669717,ACC431744,MERCH22,2025-11-08 00:00:39.526003,59.87,deposit
TXN24879572,ACC105242,MERCH50,2026-01-26 00:00:39.526003,3.97,purchase
TXN85217569,ACC337108,MERCH14,2025-09-16 00:00:39.526003,109.15,deposit
TXN26784770,ACC686158,MERCH49,2025-05-14 00:00:39.526003,46.16,withdrawal
TXN31779898,ACC647970,MERCH15,2025-04-19 00:00:39.526003,69.33,withdrawal
TXN77503299,ACC960572,MERCH15,2025-08-21 00:00:39.526003,91.49,purchase
TXN78262732,ACC887192,MERCH8,2025-04-24 00:00:39.526003,61.51,purchase
TXN24933811,ACC444784,MERCH11,2025-03-23 00:00:39.526003,27.78,withdrawal
TXN15445920,ACC764521,MERCH39,2025-04-14 00:00:39.526003,104.52,purchase
TXN70035042,ACC467465,MERCH50,2025-08-02 00:00:39.526003,79.37,deposit
TXN48417678,ACC903943,MERCH41,2025-10-27 00:00:39.526003,50.15,deposit
TXN29814245,ACC892564,MERCH7,2025-12-16 00:00:39.526003,69.13,deposit
TXN36389426,ACC263622,MERCH25,2025-10-24 00:00:39.526003,49.23,deposit
TXN94733070,ACC981885,MERCH50,2025-11-27 00:00:39.526003,87.93,purchase
TXN71557725,ACC738917,MERCH40,2025-03-16 00:00:39.526003,44.56,withdrawal
TXN24134091,ACC341661,MERCH44,2025-04-20 00:00:39.526003,16.67,purchase
TXN78351316,ACC187512,MERCH8,2025-12-27 00:00:39.526003,83.67,withdrawal
TXN30610666,ACC804895,MERCH42,2025-09-29 00:00:39.526003,57.26,deposit
TXN29440236,ACC593149,MERCH3,2025-08-21 00:00:39.526003,166.74,deposit
TXN67179064,ACC794550,MERCH29,2025-10-31 00:00:39.526003,35.77,purchase
TXN20655053,ACC615529,MERCH24,2025-03-24 00:00:39.526003,53.52,deposit
TXN43526313,ACC694639,MERCH18,2025-08-31 00:00:39.526003,21.3,purchase
TXN68107441,ACC121319,MERCH19,2025-11-23 00:00:39.526003,80.81,purchase
TXN64768360,ACC775758,MERCH20,2025-11-02 00:00:39.526003,50.57,withdrawal
TXN47854662,ACC777432,MERCH37,2025-11-07 00:00:39.526003,19.45,withdrawal
TXN10881239,ACC708477,MERCH40,2025-12-30 00:00:39.526003,99.41,deposit
TXN18393450,ACC557019,MERCH5,2026-01-07 00:00:39.526003,107.46,deposit
TXN50817937,ACC277318,MERCH4,2025-11-30 00:00:39.526003,42.8,purchase
TXN99299463,ACC494584,MERCH44,2025-05-29 00:00:39.526003,11.9,deposit
TXN69324376,ACC260816,MERCH28,2025-07-25 00:00:39.526003,134.61,deposit
TXN61752487,ACC122662,MERCH20,2025-08-14 00:00:39.526003,80.18,withdrawal
TXN58230423,ACC138487,MERCH20,2025-11-05 00:00:39.526003,69.07,purchase
TXN90792714,ACC478078,MERCH32,2025-10-02 00:00:39.526003,9.26,deposit
TXN23307513,ACC989368,MERCH29,2025-05-31 00:00:39.526003,2.12,deposit
TXN38506851,ACC393164,MERCH12,2025-09-24 00:00:39.526003,12.93,deposit
TXN78075805,ACC652404,MERCH30,2025-07-31 00:00:39.526003,88.11,purchase
TXN87393252,ACC956686,MERCH45,2026-01-23 00:00:39.526003,57.08,withdrawal
TXN85794886,ACC376118,MERCH23,2025-01-31 00:00:39.526003,73.21,withdrawal
TXN40687438,ACC553843,MERCH43,2025-11-01 00:00:39.526003,6.4,purchase
TXN28399193,ACC231025,MERCH19,2026-01-21 00:00:39.526003,19.0,purchase
TXN61967126,ACC338517,MERCH39,2025-11-16 00:00:39.526003,34.61,purchase
TXN51381977,ACC905390,MERCH41,2025-11-06 00:00:39.526003,65.7,withdrawal
TXN75287877,ACC937758,MERCH31,2025-02-12 00:00:39.526003,23.54,purchase
TXN18638632,ACC164538,MERCH35,2025-11-09 00:00:39.526003,83.26,deposit
TXN83219131,ACC683655,MERCH16,2025-11-24 00:00:39.526003,45.61,withdrawal
TXN13479178,ACC579538,MERCH8,2025-03-18 00:00:39.526003,32.89,withdrawal
TXN18691150,ACC792934,MERCH45,2025-02-23 00:00:39.526003,14.19,deposit
TXN17931076,ACC532918,MERCH42,2025-05-11 00:00:39.526003,4.58,purchase
TXN88508273,ACC453295,MERCH26,2025-12-09 00:00:39.526003,0.07,withdrawal
TXN16827069,ACC249663,MERCH41,2025-04-29 00:00:39.526003,96.04,withdrawal
TXN41243130,ACC740052,MERCH26,2025-04-27 00:00:39.526003,60.44,purchase
TXN73715400,ACC808107,MERCH24,2025-12-17 00:00:39.526003,88.6,deposit
TXN49029331,ACC635906,MERCH21,2025-02-01 00:00:39.526003,44.58,withdrawal
TXN99638885,ACC834749,MERCH22,2025-07-19 00:00:39.526003,15.44,deposit
TXN90533437,ACC494584,MERCH40,2025-06-03 00:00:39.526003,76.69,withdrawal
TXN20151205,ACC903254,MERCH10,2026-01-23 00:00:39.526003,69.38,purchase
TXN45714251,ACC686158,MERCH30,2025-05-04 00:00:39.526003,31.93,deposit
TXN33576951,ACC911945,MERCH29,2025-08-12 00:00:39.526003,73.18,withdrawal
TXN19374811,ACC243804,MERCH18,2025-08-14 00:00:39.526003,0.73,purchase
TXN40650518,ACC145898,MERCH20,2025-11-25 00:00:39.526003,24.29,deposit
TXN59923217,ACC987865,MERCH23,2025-11-13 00:00:39.526003,60.86,purchase
TXN76594327,ACC924288,MERCH23,2025-11-23 00:00:39.526003,47.74,purchase
TXN12003472,ACC220361,MERCH34,2025-05-15 00:00:39.526003,57.58,purchase
TXN35477744,ACC145898,MERCH19,2025-03-13 00:00:39.526003,75.35,deposit
TXN68036988,ACC488110,MERCH20,2025-07-02 00:00:39.526003,26.07,deposit
TXN68302413,ACC653456,MERCH22,2025-03-25 00:00:39.526003,16.09,deposit
TXN31632716,ACC747534,MERCH43,2025-09-04 00:00:39.526003,106.59,purchase
TXN69869458,ACC892042,MERCH6,2025-11-26 00:00:39.526003,63.42,withdrawal
TXN78467859,ACC420338,MERCH33,2025-03-21 00:00:39.526003,28.89,purchase
TXN29409155,ACC933317,MERCH20,2025-06-28 00:00:39.526003,42.87,purchase
TXN15233945,ACC795277,MERCH46,2025-11-20 00:00:39.526003,77.38,purchase
TXN46446043,ACC121319,MERCH34,2025-07-14 00:00:39.526003,88.18,deposit
TXN93119175,ACC686508,MERCH36,2025-02-16 00:00:39.526003,117.55,withdrawal
TXN57647934,ACC615529,MERCH13,2025-10-28 00:00:39.526003,53.14,withdrawal
TXN34076117,ACC453917,MERCH46,2025-03-04 00:00:39.526003,57.62,withdrawal
TXN67929125,ACC765181,MERCH15,2025-07-28 00:00:39.526003,58.37,purchase
TXN67985915,ACC245811,MERCH18,2025-04-10 00:00:39.526003,35.0,withdrawal
TXN97324447,ACC945255,MERCH38,2025-02-01 00:00:39.526003,81.81,withdrawal
TXN75222492,ACC546048,MERCH36,2025-06-12 00:00:39.526003,14.81,deposit
TXN80171616,ACC665236,MERCH17,2025-07-03 00:00:39.526003,36.71,withdrawal
TXN69817853,ACC902394,MERCH7,2025-12-31 00:00:39.526003,151.11,deposit
TXN75908644,ACC273806,MERCH23,2025-03-12 00:00:39.526003,53.43,withdrawal
TXN40089305,ACC972193,MERCH21,2025-08-25 00:00:39.526003,104.64,withdrawal
TXN43368533,ACC747534,MERCH26,2025-04-01 00:00:39.526003,39.92,purchase
TXN88707109,ACC215917,MERCH38,2025-09-17 00:00:39.526003,4.94,withdrawal
TXN15606934,ACC369604,MERCH32,2025-10-02 00:00:39.526003,52.74,purchase
TXN91031238,ACC942837,MERCH47,2025-12-06 00:00:39.526003,53.59,withdrawal
TXN64922315,ACC562363,MERCH37,2025-12-18 00:00:39.526003,36.96,deposit
TXN13817557,ACC400362,MERCH32,2025-08-29 00:00:39.526003,64.8,withdrawal
TXN95535870,ACC163306,MERCH24,2025-05-07 00:00:39.526003,32.34,purchase
TXN56655554,ACC791082,MERCH14,2025-05-02 00:00:39.526003,62.23,purchase
TXN33768394,ACC764781,MERCH11,2025-05-08 00:00:39.526003,85.76,purchase
TXN36650550,ACC558346,MERCH15,2025-11-27 00:00:39.526003,67.87,withdrawal
TXN95492295,ACC862532,MERCH40,2025-10-08 00:00:39.526003,138.15,withdrawal
TXN84956900,ACC343205,MERCH43,2026-01-01 00:00:39.526003,42.81,withdrawal
TXN89303469,ACC172083,MERCH29,2025-12-11 00:00:39.526003,42.66,withdrawal
TXN71775999,ACC546274,MERCH33,2025-04-28 00:00:39.526003,0.83,purchase
TXN70414280,ACC274103,MERCH24,2025-10-22 00:00:39.526003,53.75,deposit
TXN47734129,ACC297417,MERCH36,2025-02-04 00:00:39.526003,64.97,purchase
TXN54743060,ACC169893,MERCH17,2025-03-11 00:00:39.526003,2.48,withdrawal
TXN84085473,ACC183112,MERCH41,2025-05-05 00:00:39.526003,17.3,deposit
TXN20384608,ACC689009,MERCH2,2025-02-07 00:00:39.526003,44.97,purchase
TXN80756107,ACC720675,MERCH10,2025-03-05 00:00:39.526003,98.04,withdrawal
TXN92623338,ACC338517,MERCH34,2025-07-25 00:00:39.526003,78.67,deposit
TXN38441957,ACC850817,MERCH35,2025-04-08 00:00:39.526003,78.45,deposit
TXN79503893,ACC683655,MERCH27,2025-04-22 00:00:39.526003,97.9,deposit
TXN70140490,ACC968280,MERCH50,2025-08-11 00:00:39.526003,54.91,purchase
TXN60615890,ACC836222,MERCH30,2025-10-31 00:00:39.526003,29.33,purchase
TXN88640888,ACC336286,MERCH41,2025-03-28 00:00:39.526003,60.51,purchase
TXN69447631,ACC825078,MERCH42,2025-01-29 00:00:39.526003,70.51,purchase
TXN51972120,ACC160601,MERCH32,2025-03-29 00:00:39.526003,13.17,withdrawal
TXN11848096,ACC964616,MERCH18,2025-04-17 00:00:39.526003,9.62,purchase
TXN56699821,ACC829966,MERCH16,2025-03-17 00:00:39.526003,4.36,purchase
TXN19416741,ACC121619,MERCH27,2025-01-29 00:00:39.526003,26.1,withdrawal
TXN36884037,ACC573412,MERCH15,2025-02-03 00:00:39.526003,92.9,withdrawal
TXN31758757,ACC210942,MERCH46,2025-10-16 00:00:39.526003,82.48,withdrawal
TXN17269106,ACC515135,MERCH22,2026-01-18 00:00:39.526003,21.66,withdrawal
TXN16166778,ACC884218,MERCH36,2025-08-20 00:00:39.526003,107.15,purchase
TXN21557729,ACC379905,MERCH42,2025-10-20 00:00:39.526003,3.86,purchase
TXN87529781,ACC273806,MERCH3,2025-02-17 00:00:39.526003,38.39,deposit
TXN70415098,ACC105242,MERCH32,2025-04-16 00:00:39.526003,23.39,purchase
TXN53522067,ACC271474,MERCH29,2025-11-07 00:00:39.526003,83.98,purchase
TXN86560592,ACC245811,MERCH13,2025-05-16 00:00:39.526003,55.05,purchase
TXN76438159,ACC122353,MERCH49,2025-10-26 00:00:39.526003,50.7,deposit
TXN45074204,ACC881068,MERCH31,2025-07-05 00:00:39.526003,80.64,withdrawal
TXN41282708,ACC862532,MERCH9,2025-07-12 00:00:39.526003,56.42,deposit
TXN74799212,ACC489005,MERCH39,2025-12-16 00:00:39.526003,56.17,withdrawal
TXN12421697,ACC501684,MERCH18,2025-03-17 00:00:39.526003,56.4,purchase
TXN69807197,ACC727985,MERCH13,2026-01-21 00:00:39.526003,23.73,withdrawal
TXN81945591,ACC766891,MERCH10,2025-09-26 00:00:39.526003,17.85,purchase
TXN46541109,ACC419236,MERCH50,2025-04-02 00:00:39.526003,7.87,withdrawal
TXN21722857,ACC522926,MERCH2,2025-07-22 00:00:39.526003,99.09,purchase
TXN55996897,ACC659496,MERCH15,2025-12-12 00:00:39.526003,110.32,withdrawal
TXN85361889,ACC703064,MERCH3,2025-09-08 00:00:39.526003,55.34,deposit
TXN80124845,ACC906247,MERCH49,2025-10-23 00:00:39.526003,103.75,withdrawal
TXN41527438,ACC265690,MERCH38,2025-11-09 00:00:39.526003,12.73,withdrawal
TXN81200776,ACC208255,MERCH18,2025-05-31 00:00:39.526003,4.42,withdrawal
TXN28690515,ACC796639,MERCH26,2026-01-20 00:00:39.526003,68.0,deposit
TXN21095433,ACC972193,MERCH4,2025-06-07 00:00:39.526003,28.76,purchase
TXN42859615,ACC302275,MERCH25,2025-06-20 00:00:39.526003,48.6,withdrawal
TXN70334564,ACC231025,MERCH46,2025-10-18 00:00:39.526003,51.21,purchase
TXN13282109,ACC960572,MERCH30,2025-09-19 00:00:39.526003,12.15,withdrawal
TXN13672285,ACC987865,MERCH33,2025-12-18 00:00:39.526003,92.23,deposit
TXN69471320,ACC541449,MERCH15,2025-03-28 00:00:39.526003,57.01,withdrawal
TXN56538365,ACC206620,MERCH6,2025-08-13 00:00:39.526003,9.27,deposit
TXN47129260,ACC506213,MERCH47,2025-02-08 00:00:39.526003,98.83,purchase
TXN60156067,ACC338517,MERCH8,2025-11-30 00:00:39.526003,24.45,purchase
TXN98169539,ACC231186,MERCH21,2025-02-11 00:00:39.526003,81.74,purchase
TXN26491441,ACC104384,MERCH28,2026-01-10 00:00:39.526003,23.35,purchase
TXN99804363,ACC703779,MERCH27,2025-01-29 00:00:39.526003,62.11,withdrawal
TXN43697955,ACC461988,MERCH18,2025-09-03 00:00:39.526003,69.26,purchase
TXN11752694,ACC927240,MERCH45,2025-07-03 00:00:39.526003,32.92,purchase
TXN54221037,ACC418283,MERCH36,2025-10-05 00:00:39.526003,19.14,withdrawal
TXN53305893,ACC564565,MERCH38,2025-02-23 00:00:39.526003,106.91,deposit
TXN37673676,ACC857642,MERCH35,2025-03-14 00:00:39.526003,117.36,withdrawal
TXN52659919,ACC485601,MERCH3,2025-07-13 00:00:39.526003,82.77,deposit
TXN22444138,ACC993974,MERCH24,2025-08-31 00:00:39.526003,18.96,deposit
TXN56270066,ACC475444,MERCH3,2025-09-27 00:00:39.526003,47.97,purchase
TXN10104710,ACC103872,MERCH25,2025-11-10 00:00:39.526003,114.09,deposit
TXN16442487,ACC418918,MERCH41,2026-01-12 00:00:39.526003,122.56,withdrawal
TXN22795667,ACC887813,MERCH1,2025-04-20 00:00:39.526003,45.8,purchase
TXN82974348,ACC608448,MERCH38,2025-12-24 00:00:39.526003,56.13,withdrawal
TXN95358622,ACC972193,MERCH44,2025-09-08 00:00:39.526003,95.91,deposit
TXN80589009,ACC338517,MERCH45,2025-05-29 00:00:39.526003,33.06,withdrawal
TXN25211262,ACC355624,MERCH43,2025-07-04 00:00:39.526003,80.07,withdrawal
TXN51430573,ACC981885,MERCH36,2025-05-25 00:00:39.526003,64.13,withdrawal
TXN12759198,ACC105242,MERCH21,2025-08-16 00:00:39.526003,41.35,purchase
TXN93229235,ACC634421,MERCH9,2025-09-29 00:00:39.526003,20.44,purchase
TXN43563629,ACC357451,MERCH11,2025-06-20 00:00:39.526003,19.55,withdrawal
TXN60689153,ACC209157,MERCH16,2026-01-16 00:00:39.526003,106.07,deposit
TXN92045304,ACC990696,MERCH6,2025-07-25 00:00:39.526003,106.87,deposit
TXN82582628,ACC484293,MERCH9,2025-12-27 00:00:39.526003,113.22,deposit
TXN96770293,ACC233971,MERCH16,2025-08-05 00:00:39.526003,69.78,purchase
TXN18966896,ACC138487,MERCH25,2025-04-25 00:00:39.526003,32.77,deposit
TXN77504196,ACC520951,MERCH5,2025-10-30 00:00:39.526003,5.75,withdrawal
TXN72575195,ACC183112,MERCH44,2025-05-16 00:00:39.526003,33.56,withdrawal
TXN34715225,ACC643081,MERCH49,2025-10-11 00:00:39.526003,12.27,purchase
TXN98925725,ACC375397,MERCH9,2025-01-29 00:00:39.526003,98.02,withdrawal
TXN24955140,ACC685116,MERCH6,2026-01-26 00:00:39.526003,79.34,purchase
TXN44084697,ACC974230,MERCH45,2025-03-10 00:00:39.526003,28.52,purchase
TXN55808148,ACC485601,MERCH3,2025-06-17 00:00:39.526003,82.64,withdrawal
TXN69546067,ACC881847,MERCH2,2025-10-23 00:00:39.526003,74.64,withdrawal
TXN40613699,ACC730483,MERCH10,2025-06-17 00:00:39.526003,42.04,purchase
TXN85335898,ACC870682,MERCH36,2025-02-25 00:00:39.526003,19.84,withdrawal
TXN65063180,ACC376118,MERCH13,2025-10-23 00:00:39.526003,32.49,withdrawal
TXN67328931,ACC167773,MERCH15,2025-06-09 00:00:39.526003,18.34,purchase
TXN99310532,ACC183227,MERCH20,2025-07-30 00:00:39.526003,81.73,withdrawal
TXN78889567,ACC247066,MERCH24,2025-10-03 00:00:39.526003,41.97,deposit
TXN60422684,ACC935871,MERCH26,2025-08-09 00:00:39.526003,7.39,deposit
TXN72288990,ACC299289,MERCH24,2026-01-21 00:00:39.526003,5.25,deposit
TXN14528346,ACC750691,MERCH32,2025-03-08 00:00:39.526003,4.98,withdrawal
TXN58611229,ACC655320,MERCH5,2025-07-03 00:00:39.526003,100.76,deposit
TXN42447338,ACC899786,MERCH48,2025-08-02 00:00:39.526003,63.29,deposit
TXN73785228,ACC624631,MERCH21,2025-04-21 00:00:39.526003,79.5,purchase
TXN26801446,ACC731385,MERCH45,2025-09-30 00:00:39.526003,100.17,deposit
TXN38380477,ACC654417,MERCH5,2025-06-25 00:00:39.526003,74.48,purchase
TXN36336975,ACC343205,MERCH30,2025-05-12 00:00:39.526003,75.87,deposit
TXN75831759,ACC763283,MERCH49,2025-11-12 00:00:39.526003,18.88,withdrawal
TXN67756416,ACC517178,MERCH17,2025-02-26 00:00:39.526003,70.61,withdrawal
TXN63559595,ACC929971,MERCH44,2025-03-12 00:00:39.526003,79.95,deposit
TXN74528415,ACC593149,MERCH17,2025-04-29 00:00:39.526003,103.19,purchase
TXN68224681,ACC804844,MERCH48,2025-11-30 00:00:39.526003,54.41,withdrawal
TXN32805299,ACC296484,MERCH26,2025-05-24 00:00:39.526003,119.33,purchase
TXN68566284,ACC692301,MERCH29,2025-06-26 00:00:39.526003,36.06,withdrawal
TXN90336508,ACC521505,MERCH45,2025-04-23 00:00:39.526003,110.05,purchase
TXN70949077,ACC651326,MERCH9,2025-03-10 00:00:39.526003,59.15,purchase
TXN90392909,ACC903943,MERCH40,2025-07-27 00:00:39.526003,94.49,deposit
TXN38694471,ACC564662,MERCH16,2025-07-30 00:00:39.526003,72.0,purchase
TXN88979840,ACC542874,MERCH28,2025-12-10 00:00:39.526003,67.71,withdrawal
TXN53943951,ACC658105,MERCH2,2025-12-04 00:00:39.526003,57.13,deposit
TXN57950492,ACC376118,MERCH37,2025-05-31 00:00:39.526003,33.56,withdrawal
TXN98302233,ACC164618,MERCH21,2025-06-30 00:00:39.526003,35.61,withdrawal
TXN86932153,ACC593149,MERCH44,2025-10-14 00:00:39.526003,78.1,purchase
TXN43875231,ACC615529,MERCH48,2025-11-03 00:00:39.526003,26.53,deposit
TXN92777887,ACC659186,MERCH13,2025-01-30 00:00:39.526003,14.05,purchase
TXN65547798,ACC478609,MERCH12,2025-05-08 00:00:39.526003,101.86,purchase
TXN73043693,ACC128013,MERCH42,2025-07-03 00:00:39.526003,103.57,deposit
TXN44458983,ACC480300,MERCH27,2025-12-05 00:00:39.526003,43.87,purchase
TXN39175601,ACC854745,MERCH9,2025-11-04 00:00:39.526003,37.74,purchase
TXN68171197,ACC418918,MERCH34,2025-08-09 00:00:39.526003,22.96,deposit
TXN76611256,ACC193626,MERCH35,2025-12-29 00:00:39.526003,66.46,deposit
TXN46401664,ACC841651,MERCH21,2025-09-05 00:00:39.526003,18.77,withdrawal
TXN77087426,ACC357451,MERCH9,2025-08-16 00:00:39.526003,125.27,purchase
TXN47769162,ACC782101,MERCH32,2025-02-10 00:00:39.526003,104.32,purchase
TXN15373602,ACC272929,MERCH28,2025-10-15 00:00:39.526003,113.5,withdrawal
TXN45209090,ACC937758,MERCH18,2025-03-29 00:00:39.526003,87.6,deposit
TXN96087651,ACC454158,MERCH10,2025-01-30 00:00:39.526003,28.63,purchase
TXN55322165,ACC548782,MERCH5,2025-02-03 00:00:39.526003,75.12,purchase
TXN85332557,ACC604337,MERCH44,2025-05-10 00:00:39.526003,5.68,withdrawal
TXN28930357,ACC459897,MERCH13,2025-03-23 00:00:39.526003,70.78,purchase
TXN41669543,ACC944674,MERCH3,2025-02-27 00:00:39.526003,5.26,purchase
TXN73954047,ACC889938,MERCH2,2025-09-28 00:00:39.526003,22.68,deposit
TXN93633844,ACC637743,MERCH50,2025-12-30 00:00:39.526003,19.39,purchase
TXN49321425,ACC484776,MERCH4,2025-12-27 00:00:39.526003,56.2,withdrawal
TXN59282051,ACC634421,MERCH7,2025-06-28 00:00:39.526003,34.85,deposit
TXN41356056,ACC480300,MERCH11,2025-02-04 00:00:39.526003,43.84,purchase
TXN95736900,ACC324424,MERCH25,2025-07-08 00:00:39.526003,81.84,purchase
TXN10106968,ACC604154,MERCH11,2025-04-20 00:00:39.526003,33.64,purchase
TXN89686005,ACC903413,MERCH39,2025-05-20 00:00:39.526003,83.37,purchase
TXN56336960,ACC748520,MERCH34,2025-09-30 00:00:39.526003,14.64,withdrawal
TXN60875903,ACC685116,MERCH20,2025-03-05 00:00:39.526003,62.38,purchase
TXN52279278,ACC522926,MERCH36,2025-10-12 00:00:39.526003,30.86,withdrawal
TXN62184345,ACC943193,MERCH25,2025-06-14 00:00:39.526003,59.51,purchase
TXN62534042,ACC413327,MERCH1,2025-02-18 00:00:39.526003,58.34,purchase
TXN88444137,ACC692301,MERCH8,2025-06-04 00:00:39.526003,118.67,deposit
TXN84915015,ACC349833,MERCH44,2025-07-01 00:00:39.526003,99.82,purchase
TXN58991052,ACC233971,MERCH3,2025-05-24 00:00:39.526003,92.3,purchase
TXN69171266,ACC380532,MERCH39,2025-04-17 00:00:39.526003,4.37,purchase
TXN18064887,ACC858646,MERCH41,2025-08-18 00:00:39.526003,115.3,purchase
TXN70164918,ACC521299,MERCH28,2025-02-24 00:00:39.526003,44.08,withdrawal
TXN72284746,ACC965600,MERCH7,2026-01-06 00:00:39.526003,36.44,purchase
TXN11855570,ACC183227,MERCH38,2025-07-27 00:00:39.526003,52.59,deposit
TXN93236295,ACC146673,MERCH13,2025-07-04 00:00:39.526003,53.76,withdrawal
TXN51659534,ACC213847,MERCH12,2025-03-11 00:00:39.526003,62.27,withdrawal
TXN50686369,ACC336286,MERCH30,2025-12-16 00:00:39.526003,35.52,purchase
TXN74178575,ACC382896,MERCH27,2025-04-30 00:00:39.526003,20.17,deposit
TXN94197665,ACC769037,MERCH42,2025-10-13 00:00:39.526003,42.22,purchase
TXN55099960,ACC892564,MERCH29,2025-04-16 00:00:39.526003,54.56,deposit
TXN99765601,ACC530648,MERCH5,2025-06-28 00:00:39.526003,74.0,withdrawal
TXN49471604,ACC838397,MERCH19,2025-02-13 00:00:39.526003,95.18,purchase
TXN98158917,ACC114322,MERCH40,2025-04-27 00:00:39.526003,19.45,withdrawal
